"job_title_full","salary","company","user_id"
"Senior Brand Marketing Manager - New Ventures ",58000,"d","U1414"
" Product Analyst - Pricing & Forecasting (M/F/D)",NA,"e","U1415"
"Senior AI Researcher - NLP m/f/d",NA,"a","U1416"
"Lead SEO Marketing Manager - New Ventures ",NA,"a","U1417"
"Junior Product Owner - NLP",NA,"b","U1418"
"Junior Growth Hacker - New Ventures ",NA,"c","U1419"
"Senior Shop Manager - New Ventures",NA,"g","U1420"
"Lead Online Marketing Manager - (Remote) M/F/D",NA,"g","U1421"
"Lead Data Consultant - Supplier Financing m/f/d",61000,"e","U1422"
"Lead Culture Manager - EU (M/F/D)",NA,"e","U1423"
" Data Scientist - Supplier Financing",50000,"h","U1424"
" AI Researcher - Supplier Financing",NA,"h","U1425"
"Lead Growth Hacker - New Ventures ",NA,"f","U1426"
"Lead Performance Marketing Manager - Mobile (M/F/D)",NA,"d","U1427"
" Onboarding Manager - New Ventures",NA,"e","U1428"
"Lead Product / UX Engineer - Pricing",NA,"d","U1429"
"Junior Big Data Analyst - Pricing & Forecasting (M/F/D)",54000,"e","U1430"
"Lead Offline Marketing Manager - New Ventures  m/f/d",NA,"h","U1431"
"Lead Frontend Engineer",NA,"e","U1432"
"Senior Product Owner - NLP",NA,"b","U1433"
"Junior UI Designer - (Remote)",NA,"d","U1434"
" Operations Manager - France",52000,"f","U1435"
"Lead SEO Marketeer M/F/D",63000,"b","U1436"
"Senior UI Designer",63000,"h","U1437"
"Junior Backend Developer M/F/D",65000,"e","U1438"
"Lead Brand Manager - New Ventures ",NA,"c","U1439"
" Sustainability Manager - APAC",NA,"e","U1440"
" Data Scientist - Supplier Financing",67000,"b","U1441"
"Junior Data Science Manager (m/f/d)",NA,"c","U1442"
" Reserch Scientist - Supplier Financing m/f/d",55000,"h","U1443"
"Junior Online Marketing Manager - New Ventures ",NA,"c","U1444"
"Junior Brand Marketing Manager - Mobile (M/F/D)",NA,"d","U1445"
" Software Developer - (Remote) (M/F/D)",NA,"f","U1446"
"Lead Business Development Manager",57000,"e","U1447"
"Lead AI Researcher - Deep Learning",52000,"d","U1448"
"Lead SEO Marketeer M/F/D",NA,"e","U1449"
"Senior Offline Marketing Manager - New Ventures  (M/F/D)",NA,"h","U1450"
" Sustainability Manager - APAC",NA,"d","U1451"
"Senior Marketing Analyst - New Ventures ",54000,"f","U1452"
"Senior UI Designer",NA,"g","U1453"
" Product Owner - Checkout",50000,"b","U1454"
" Marketing Manager - (Remote) m/f/d",NA,"d","U1455"
" Growth Marketing Manager - New Ventures ",NA,"f","U1456"
"Senior Data Analyst - Pricing Team M/F/D",NA,"h","U1457"
"Junior Operations Manager - New Ventures",NA,"d","U1458"
"Junior Performance Marketing Manager - (Remote)",55000,"d","U1459"
"Senior Product Analyst - Checkout",NA,"f","U1460"
"Junior Product Manager -  Mobile",68000,"e","U1461"
"Senior Product / UX Engineer - Pricing (M/F/D)",NA,"h","U1462"
" Culture Manager - EU M/F/D",NA,"e","U1463"
"Lead SEO Manager (M/F/D)",NA,"d","U1464"
"Junior Marketing Manager - New Ventures ",54000,"h","U1465"
"Senior Frontend Engineer - (Remote) (m/f/d)",NA,"g","U1466"
"Senior Product Owner - NLP",NA,"a","U1467"
"Senior Reserch Scientist - NLP",NA,"a","U1468"
"Lead Culture Manager - EU (M/F/D)",NA,"g","U1469"
"Junior SEO Marketeer - (Remote)",NA,"b","U1470"
"Junior Manager Policy Affairs - France",NA,"d","U1471"
"Senior Shop Manager - New Ventures",NA,"f","U1472"
"Senior Frontend Engineer - (Remote) (m/f/d)",67000,"a","U1473"
"Senior Product Consultant - Pricing m/f/d",NA,"d","U1474"
" Offline Marketing Manager - (Remote)",NA,"b","U1475"
"Junior Software Engineer",NA,"f","U1476"
"Lead Backend Developer - Deep Learning",NA,"d","U1477"
" Reserch Scientist - Supplier Financing m/f/d",67000,"g","U1478"
" Marketing Analyst - New Ventures ",NA,"g","U1479"
"Senior Operations Manager - APAC (M/F/D)",NA,"d","U1480"
"Lead Product Owner - Checkout m/f/d",60000,"e","U1481"
" Onboarding Manager - New Ventures",NA,"d","U1482"
"Lead Operations Manager - France (M/F/D)",51000,"d","U1483"
" Growth Marketing Manager - New Ventures ",NA,"f","U1484"
"Senior UI Designer",NA,"f","U1485"
"Senior Product Manager -  Mobile",NA,"f","U1486"
"Lead Data Analyst - Pricing Team (m/f/d)",NA,"d","U1487"
"Senior Reserch Scientist - NLP",53000,"b","U1488"
"Junior Backend Developer M/F/D",NA,"f","U1489"
"Junior SEO Marketeer - (Remote)",NA,"a","U1490"
"Lead Manager Innovation Lab - New Ventures M/F/D",NA,"f","U1491"
" Data Science Manager M/F/D",53000,"f","U1492"
" Product Owner - Checkout",NA,"h","U1493"
"Junior AI Researcher - Pricing & Forecasting",NA,"d","U1494"
"Senior Brand Marketing Manager - New Ventures ",60000,"a","U1495"
"Senior Brand Manager - (Remote)",NA,"h","U1496"
"Lead Online Marketing Manager - (Remote) M/F/D",53000,"g","U1497"
"Junior SEO Marketeer - (Remote)",NA,"d","U1498"
"Senior Big Data Analyst - (Internal Audit) (M/F/D)",NA,"d","U1499"
"Senior Culture Manager - Global Transformation",68000,"f","U1500"
"Junior Frontend Engineer - (Remote)",NA,"e","U1501"
"Senior Manager Policy Affairs - France (m/f/d)",NA,"h","U1502"
"Senior Product Manager -  Mobile",67000,"c","U1503"
"Lead Shop Manager - New Ventures",66000,"d","U1504"
"Junior Big Data Analyst - Pricing & Forecasting (M/F/D)",NA,"a","U1505"
"Junior Backend Developer M/F/D",59000,"a","U1506"
"Senior SEO Marketeer - (Remote)",53000,"d","U1507"
"Lead Brand Marketing Manager - New Ventures  m/f/d",NA,"h","U1508"
"Senior Brand Manager - (Remote)",NA,"b","U1509"
"Lead Product Owner - Checkout m/f/d",NA,"d","U1510"
"Senior Growth Marketing Manager - (Remote)",NA,"a","U1511"
"Junior Product / UX Engineer - NLP (m/f/d)",NA,"e","U1512"
"Senior Performance Marketing Manager",59000,"e","U1513"
"Lead Sustainability Manager - New Ventures",NA,"b","U1514"
"Senior Onboarding Manager (m/f/d)",NA,"b","U1515"
"Junior Sustainability Manager - France",NA,"g","U1516"
"Lead Big Data Analyst - Pricing Team",56000,"g","U1517"
" Business Development Manager - EU",59000,"e","U1518"
"Junior Data Consultant - (Internal Audit)",52000,"c","U1519"
"Senior UI Designer",68000,"e","U1520"
"Lead Sustainability Manager - New Ventures",NA,"b","U1521"
"Senior Growth Marketing Manager - (Remote)",NA,"b","U1522"
"Lead Shop Manager - New Ventures",NA,"c","U1523"
"Senior Culture Manager - Global Transformation",53000,"c","U1524"
" Data Scientist - Supplier Financing",NA,"e","U1525"
"Senior Machine Learning Engineer - NLP",NA,"h","U1526"
" Product Consultant - Pricing (M/F/D)",NA,"e","U1527"
"Senior Growth Hacker - New Ventures  (M/F/D)",NA,"h","U1528"
"Junior AI Researcher - Pricing & Forecasting",68000,"h","U1529"
"Junior Marketing Manager - New Ventures ",NA,"c","U1530"
"Senior Culture Manager - Global Transformation",67000,"g","U1531"
"Senior Onboarding Manager (m/f/d)",66000,"g","U1532"
"Lead Product Owner - Checkout m/f/d",NA,"f","U1533"
" Online Marketing Manager",NA,"h","U1534"
"Senior SEO Manager - (Remote) (m/f/d)",59000,"d","U1535"
"Lead Data Consultant - Supplier Financing m/f/d",NA,"a","U1536"
" Big Data Analyst - (Internal Audit) (M/F/D)",68000,"g","U1537"
"Senior Product / UX Engineer - Pricing (M/F/D)",NA,"d","U1538"
"Lead SEO Marketing Manager - New Ventures ",NA,"b","U1539"
"Senior Sustainability Manager",NA,"h","U1540"
"Senior Shop Manager - New Ventures",NA,"g","U1541"
" Product / UX Engineer - NLP",61000,"b","U1542"
"Lead AI Researcher - Deep Learning",61000,"e","U1543"
"Junior Culture Manager - France",NA,"d","U1544"
" Operations Manager - France",NA,"b","U1545"
"Junior Frontend Engineer - (Remote)",NA,"f","U1546"
"Junior Software Engineer",NA,"c","U1547"
" Software Developer - (Remote) (M/F/D)",NA,"e","U1548"
"Senior SEO Manager - (Remote) (m/f/d)",NA,"a","U1549"
"Lead Product Manager -  Mobile",66000,"b","U1550"
"Junior Manager Policy Affairs - France",63000,"e","U1551"
"Junior Data Science Manager (m/f/d)",NA,"h","U1552"
" AI Researcher - Supplier Financing",NA,"a","U1553"
"Senior Product Manager -  Mobile",NA,"d","U1554"
"Junior Shop Manager - Global Transformation (M/F/D)",51000,"b","U1555"
"Lead Frontend Engineer",NA,"h","U1556"
"Junior Brand Marketing Manager - Mobile (M/F/D)",NA,"d","U1557"
"Lead Growth Marketing Manager - New Ventures  (M/F/D)",NA,"g","U1558"
"Senior Onboarding Manager (m/f/d)",NA,"b","U1559"
"Junior Growth Hacker - New Ventures ",NA,"d","U1560"
"Junior Manager Policy Affairs - France",51000,"e","U1561"
" Product Manager - Pricing & Forecasting",NA,"f","U1562"
"Lead Operations Manager - France (M/F/D)",NA,"g","U1563"
" Offline Marketing Manager - (Remote)",NA,"b","U1564"
"Lead Marketing Manager - (Remote)",70000,"f","U1565"
" SEO Marketeer - New Ventures ",NA,"d","U1566"
"Lead Brand Marketing Manager - New Ventures  m/f/d",NA,"c","U1567"
"Senior SEO Marketing Manager - (Remote)",62000,"f","U1568"
"Lead Data Analyst - Pricing Team (m/f/d)",NA,"a","U1569"
"Lead Culture Manager - EU (M/F/D)",NA,"d","U1570"
"Senior SEO Marketeer - (Remote)",NA,"e","U1571"
"Senior Product Owner - NLP",NA,"c","U1572"
"Senior Data Science Manager m/f/d",NA,"d","U1573"
" Data Analyst - (Remote) m/f/d",NA,"b","U1574"
"Junior Culture Manager - France",NA,"a","U1575"
"Junior Brand Marketing Manager - Mobile (M/F/D)",NA,"a","U1576"
"Senior Machine Learning Engineer - NLP",NA,"g","U1577"
"Senior Online Marketing Manager - Mobile M/F/D",53000,"b","U1578"
"Senior Manager Innovation Lab - APAC m/f/d",NA,"f","U1579"
"Senior Data Analyst - Pricing Team M/F/D",51000,"b","U1580"
"Junior Product Manager -  Mobile",NA,"e","U1581"
"Lead Manager Innovation Lab - New Ventures M/F/D",NA,"d","U1582"
" Data Consultant - NLP",55000,"c","U1583"
" Backend Engineer - (Remote)",NA,"b","U1584"
"Junior Growth Marketing Manager - Mobile",NA,"b","U1585"
"Senior UI Designer",NA,"g","U1586"
"Lead Data Scientist - Pricing Team",NA,"h","U1587"
"Junior Shop Manager - Global Transformation (M/F/D)",NA,"f","U1588"
"Lead Data Scientist - Pricing Team",NA,"c","U1589"
" Machine Learning Engineer - NLP M/F/D",NA,"g","U1590"
" Data Science Manager M/F/D",NA,"h","U1591"
"Lead Data Analyst - Pricing Team (m/f/d)",68000,"b","U1592"
"Lead Marketing Manager - (Remote)",NA,"e","U1593"
"Lead Data Science Manager - APAC",NA,"b","U1594"
"Junior SEO Marketing Manager - New Ventures  (m/f/d)",NA,"c","U1595"
" Performance Marketing Manager - Mobile m/f/d",NA,"d","U1596"
"Junior Reserch Scientist - (Internal Audit) (M/F/D)",NA,"e","U1597"
"Junior Product Owner - NLP",57000,"h","U1598"
"Senior Operations Manager - APAC (M/F/D)",NA,"c","U1599"
"Junior Operations Manager - New Ventures",NA,"d","U1600"
"Senior Brand Marketing Manager - New Ventures ",67000,"e","U1601"
"Junior Brand Manager - (Remote) m/f/d",NA,"a","U1602"
"Lead Growth Marketing Manager - New Ventures  (M/F/D)",NA,"f","U1603"
"Lead Marketing Analyst - New Ventures  m/f/d",59000,"b","U1604"
" Data Scientist - Supplier Financing",NA,"c","U1605"
" Offline Marketing Manager - (Remote)",NA,"e","U1606"
"Lead Online Marketing Manager - (Remote) M/F/D",NA,"a","U1607"
"Junior Manager Innovation Lab - France (M/F/D)",NA,"b","U1608"
" Online Marketing Manager",54000,"c","U1609"
"Lead Data Analyst - Pricing Team (m/f/d)",NA,"b","U1610"
" Backend Engineer - (Remote)",NA,"b","U1611"
"Senior Backend Engineer (M/F/D)",50000,"d","U1612"
"Senior Brand Marketing Manager - New Ventures ",NA,"g","U1613"
"Junior Operations Manager - New Ventures",NA,"a","U1614"
" Marketing Manager - (Remote) m/f/d",67000,"h","U1615"
" Sustainability Manager - APAC",NA,"b","U1616"
" Data Scientist - Supplier Financing",65000,"c","U1617"
"Junior Shop Manager - Global Transformation (M/F/D)",NA,"c","U1618"
"Lead SEO Marketing Manager - New Ventures ",NA,"e","U1619"
"Junior Backend Engineer - (Remote)",NA,"c","U1620"
"Senior Data Analyst - Pricing Team M/F/D",NA,"f","U1621"
"Lead SEO Marketeer M/F/D",NA,"f","U1622"
" AI Researcher - Supplier Financing",NA,"d","U1623"
"Lead Brand Marketing Manager - New Ventures  m/f/d",67000,"e","U1624"
"Senior Marketing Analyst - New Ventures ",NA,"f","U1625"
"Junior Data Science Manager (m/f/d)",NA,"d","U1626"
"Lead Shop Manager - New Ventures",NA,"g","U1627"
"Senior Brand Manager - (Remote)",NA,"a","U1628"
"Senior Data Scientist - Supplier Financing M/F/D",62000,"e","U1629"
" Performance Marketing Manager - Mobile m/f/d",NA,"h","U1630"
"Senior Data Analyst - Pricing Team M/F/D",NA,"d","U1631"
"Junior Data Science Manager (m/f/d)",NA,"f","U1632"
" Frontend Engineer - Deep Learning (m/f/d)",NA,"c","U1633"
"Senior Brand Manager - (Remote)",NA,"h","U1634"
"Junior Product Manager -  Mobile",NA,"g","U1635"
" Performance Marketing Manager - Mobile m/f/d",58000,"d","U1636"
" Product Owner - Checkout",NA,"d","U1637"
"Lead SEO Marketeer M/F/D",NA,"e","U1638"
"Junior Sustainability Manager - France",59000,"h","U1639"
"Junior Software Developer",NA,"f","U1640"
"Lead Big Data Analyst - Pricing Team",NA,"a","U1641"
"Senior Data Analyst - Pricing Team M/F/D",65000,"g","U1642"
"Junior Sustainability Manager - France",NA,"e","U1643"
"Senior Growth Hacker - New Ventures  (M/F/D)",NA,"b","U1644"
"Lead Shop Manager - New Ventures",55000,"e","U1645"
" Brand Manager (m/f/d)",NA,"b","U1646"
" Manager Innovation Lab M/F/D",NA,"c","U1647"
"Junior Onboarding Manager - New Ventures (M/F/D)",NA,"a","U1648"
"Lead Onboarding Manager",NA,"f","U1649"
" Product Analyst - Pricing & Forecasting (M/F/D)",NA,"e","U1650"
"Lead Frontend Engineer",NA,"g","U1651"
" Backend Engineer - (Remote)",NA,"c","U1652"
"Junior SEO Marketing Manager - New Ventures  (m/f/d)",NA,"e","U1653"
"Lead Software Engineer - Deep Learning M/F/D",NA,"e","U1654"
"Senior Data Science Manager m/f/d",NA,"c","U1655"
"Lead Onboarding Manager",NA,"f","U1656"
" Data Science Manager M/F/D",55000,"d","U1657"
" Manager Policy Affairs - APAC",NA,"c","U1658"
"Senior Backend Engineer (M/F/D)",NA,"b","U1659"
" Product / UX Engineer - NLP",NA,"h","U1660"
"Junior Product Owner - NLP",64000,"b","U1661"
" Software Engineer - (Remote)",NA,"d","U1662"
" Online Marketing Manager",56000,"a","U1663"
"Lead Reserch Scientist - Pricing & Forecasting",NA,"h","U1664"
"Junior SEO Marketing Manager - New Ventures  (m/f/d)",NA,"h","U1665"
"Junior Manager Policy Affairs - France",54000,"h","U1666"
"Lead Manager Innovation Lab - New Ventures M/F/D",NA,"g","U1667"
"Lead AI Researcher - Deep Learning",NA,"c","U1668"
" Reserch Scientist - Supplier Financing m/f/d",60000,"d","U1669"
" Product Analyst - Pricing & Forecasting (M/F/D)",NA,"h","U1670"
" UI Designer m/f/d",55000,"b","U1671"
"Senior Data Scientist - Supplier Financing M/F/D",NA,"a","U1672"
"Senior Product / UX Engineer - Pricing (M/F/D)",NA,"a","U1673"
" Business Development Manager - EU",NA,"d","U1674"
"Junior Backend Engineer - (Remote)",57000,"d","U1675"
"Senior Frontend Engineer - (Remote) (m/f/d)",NA,"a","U1676"
"Junior Data Science Manager (m/f/d)",NA,"a","U1677"
"Junior Marketing Manager - New Ventures ",NA,"h","U1678"
"Lead SEO Marketing Manager - New Ventures ",63000,"b","U1679"
"Junior Business Development Manager - France",61000,"h","U1680"
"Senior Software Engineer",NA,"g","U1681"
"Junior Business Development Manager - France",NA,"a","U1682"
"Lead Online Marketing Manager - (Remote) M/F/D",51000,"b","U1683"
"Lead Growth Hacker - New Ventures ",NA,"f","U1684"
"Junior Product Manager -  Mobile",NA,"c","U1685"
"Lead SEO Marketeer M/F/D",53000,"c","U1686"
" Reserch Scientist - Supplier Financing m/f/d",NA,"a","U1687"
"Senior SEO Manager - (Remote) (m/f/d)",NA,"b","U1688"
"Lead Data Consultant - Supplier Financing m/f/d",NA,"d","U1689"
"Junior Sustainability Manager - France",NA,"h","U1690"
"Senior Marketing Manager - New Ventures ",NA,"h","U1691"
"Senior Reserch Scientist - NLP",57000,"d","U1692"
"Junior Marketing Analyst - (Remote)",NA,"b","U1693"
"Junior Business Development Manager - France",NA,"h","U1694"
"Senior Product Consultant - Pricing m/f/d",NA,"h","U1695"
"Senior Online Marketing Manager - Mobile M/F/D",NA,"a","U1696"
"Junior Marketing Manager - New Ventures ",63000,"c","U1697"
" Culture Manager - EU M/F/D",55000,"g","U1698"
" Product / UX Engineer - NLP",NA,"a","U1699"
" Onboarding Manager - New Ventures",NA,"d","U1700"
"Senior Growth Hacker - New Ventures  (M/F/D)",69000,"e","U1701"
" Backend Developer (m/f/d)",NA,"f","U1702"
"Lead UI Designer - (Remote)",NA,"d","U1703"
"Lead Product Owner - Checkout m/f/d",59000,"h","U1704"
"Junior Data Science Manager (m/f/d)",NA,"a","U1705"
" Growth Hacker - Mobile",NA,"g","U1706"
"Junior UI Designer - (Remote)",NA,"d","U1707"
"Junior Software Engineer",NA,"e","U1708"
" Shop Manager - France",51000,"h","U1709"
"Senior SEO Marketeer - (Remote)",54000,"f","U1710"
" SEO Manager m/f/d",NA,"b","U1711"
" Performance Marketing Manager - Mobile m/f/d",NA,"e","U1712"
" Big Data Analyst - (Internal Audit) (M/F/D)",NA,"d","U1713"
"Senior Manager Policy Affairs - France (m/f/d)",NA,"d","U1714"
"Lead Culture Manager - EU (M/F/D)",NA,"g","U1715"
"Junior Big Data Analyst - Pricing & Forecasting (M/F/D)",NA,"e","U1716"
"Junior Onboarding Manager - New Ventures (M/F/D)",NA,"h","U1717"
"Senior Growth Hacker - New Ventures  (M/F/D)",NA,"h","U1718"
" Offline Marketing Manager - (Remote)",57000,"f","U1719"
"Junior Onboarding Manager - New Ventures (M/F/D)",61000,"f","U1720"
"Lead Culture Manager - EU (M/F/D)",NA,"d","U1721"
"Junior Data Scientist - Deep Learning",NA,"h","U1722"
"Junior Backend Developer M/F/D",69000,"b","U1723"
" UI Designer m/f/d",NA,"e","U1724"
"Lead Brand Marketing Manager - New Ventures  m/f/d",60000,"f","U1725"
"Junior Machine Learning Engineer - Supplier Financing",NA,"c","U1726"
"Junior Manager Policy Affairs - France",NA,"e","U1727"
" Manager Innovation Lab M/F/D",NA,"c","U1728"
"Lead Manager Innovation Lab - New Ventures M/F/D",NA,"a","U1729"
" SEO Marketing Manager m/f/d",61000,"d","U1730"
"Senior Product Manager -  Mobile",NA,"g","U1731"
" Big Data Analyst - (Internal Audit) (M/F/D)",NA,"e","U1732"
"Lead SEO Marketeer M/F/D",NA,"c","U1733"
"Senior Culture Manager - Global Transformation",NA,"c","U1734"
" Software Engineer - (Remote)",NA,"d","U1735"
"Lead SEO Marketing Manager - New Ventures ",NA,"b","U1736"
"Senior Sustainability Manager",NA,"c","U1737"
" Product / UX Engineer - NLP",NA,"b","U1738"
"Senior Culture Manager - Global Transformation",65000,"f","U1739"
"Senior Manager Innovation Lab - APAC m/f/d",NA,"b","U1740"
"Senior Product / UX Engineer - Pricing (M/F/D)",NA,"c","U1741"
" Data Analyst - (Remote) m/f/d",58000,"h","U1742"
" Frontend Engineer - Deep Learning (m/f/d)",NA,"a","U1743"
"Lead Product Analyst - NLP",NA,"d","U1744"
"Junior Big Data Analyst - Pricing & Forecasting (M/F/D)",NA,"e","U1745"
" Backend Engineer - (Remote)",NA,"a","U1746"
"Junior Brand Manager - (Remote) m/f/d",NA,"h","U1747"
" Manager Policy Affairs - APAC",54000,"a","U1748"
"Junior AI Researcher - Pricing & Forecasting",NA,"g","U1749"
" AI Researcher - Supplier Financing",58000,"a","U1750"
"Senior Offline Marketing Manager - New Ventures  (M/F/D)",69000,"c","U1751"
"Junior Data Scientist - Deep Learning",50000,"e","U1752"
"Junior Brand Marketing Manager - Mobile (M/F/D)",59000,"e","U1753"
" SEO Manager m/f/d",NA,"h","U1754"
"Junior Machine Learning Engineer - Supplier Financing",NA,"f","U1755"
"Junior Business Development Manager - France",52000,"b","U1756"
"Junior SEO Manager - New Ventures ",NA,"h","U1757"
" Sustainability Manager - APAC",NA,"b","U1758"
"Lead Frontend Engineer",NA,"a","U1759"
"Lead Onboarding Manager",NA,"b","U1760"
"Senior Growth Hacker - New Ventures  (M/F/D)",NA,"g","U1761"
" UI Designer m/f/d",NA,"b","U1762"
"Senior Performance Marketing Manager",NA,"f","U1763"
" Brand Marketing Manager - (Remote)",NA,"a","U1764"
" Onboarding Manager - New Ventures",NA,"c","U1765"
"Junior Shop Manager - Global Transformation (M/F/D)",NA,"e","U1766"
"Junior Backend Developer M/F/D",52000,"a","U1767"
" Growth Hacker - Mobile",65000,"c","U1768"
"Lead Online Marketing Manager - (Remote) M/F/D",69000,"a","U1769"
"Senior Business Development Manager - EU (M/F/D)",NA,"f","U1770"
"Senior SEO Marketeer - (Remote)",NA,"f","U1771"
"Lead Data Analyst - Pricing Team (m/f/d)",NA,"g","U1772"
"Senior SEO Marketing Manager - (Remote)",52000,"e","U1773"
"Lead Product Analyst - NLP",NA,"g","U1774"
"Junior Data Science Manager (m/f/d)",NA,"d","U1775"
"Junior Backend Developer M/F/D",NA,"c","U1776"
"Junior Offline Marketing Manager",NA,"a","U1777"
"Senior Culture Manager - Global Transformation",NA,"e","U1778"
"Junior SEO Marketing Manager - New Ventures  (m/f/d)",65000,"a","U1779"
"Senior Product / UX Engineer - Pricing (M/F/D)",NA,"f","U1780"
"Lead Data Science Manager - APAC",NA,"g","U1781"
"Lead Data Analyst - Pricing Team (m/f/d)",NA,"f","U1782"
"Lead Operations Manager - France (M/F/D)",NA,"b","U1783"
"Junior Backend Developer M/F/D",70000,"e","U1784"
"Lead Backend Developer - Deep Learning",63000,"d","U1785"
"Senior AI Researcher - NLP m/f/d",NA,"f","U1786"
" Big Data Analyst - (Internal Audit) (M/F/D)",67000,"c","U1787"
"Senior Brand Marketing Manager - New Ventures ",NA,"a","U1788"
"Lead Shop Manager - New Ventures",NA,"d","U1789"
"Junior Shop Manager - Global Transformation (M/F/D)",NA,"b","U1790"
"Junior Manager Policy Affairs - France",NA,"b","U1791"
"Senior UI Designer",65000,"h","U1792"
"Senior Machine Learning Engineer - NLP",NA,"b","U1793"
"Senior Marketing Analyst - New Ventures ",65000,"h","U1794"
"Senior Product Manager -  Mobile",NA,"a","U1795"
" Sustainability Manager - APAC",NA,"e","U1796"
"Junior Product Analyst - NLP",NA,"b","U1797"
"Lead Big Data Analyst - Pricing Team",NA,"d","U1798"
"Lead Machine Learning Engineer - (Remote)",NA,"c","U1799"
" Culture Manager - EU M/F/D",69000,"a","U1800"
"Junior Big Data Analyst - Pricing & Forecasting (M/F/D)",NA,"c","U1801"
"Senior Machine Learning Engineer - NLP",55000,"h","U1802"
"Senior SEO Manager - (Remote) (m/f/d)",NA,"f","U1803"
"Junior Reserch Scientist - (Internal Audit) (M/F/D)",NA,"a","U1804"
" Growth Hacker - Mobile",NA,"h","U1805"
" Product / UX Engineer - NLP",66000,"e","U1806"
"Senior SEO Marketeer - (Remote)",NA,"f","U1807"
"Junior AI Researcher - Pricing & Forecasting",70000,"d","U1808"
"Lead Product Consultant - NLP (m/f/d)",56000,"d","U1809"
"Junior Growth Marketing Manager - Mobile",NA,"e","U1810"
"Senior Reserch Scientist - NLP",NA,"e","U1811"
"Junior Growth Hacker - New Ventures ",NA,"g","U1812"
"Junior UI Designer - (Remote)",NA,"d","U1813"
"Junior Backend Developer M/F/D",NA,"e","U1814"
"Junior UI Designer - (Remote)",NA,"h","U1815"
" Growth Hacker - Mobile",NA,"g","U1816"
" Shop Manager - France",NA,"c","U1817"
"Senior Frontend Engineer - (Remote) (m/f/d)",56000,"f","U1818"
"Senior Growth Marketing Manager - (Remote)",56000,"g","U1819"
"Senior Marketing Analyst - New Ventures ",51000,"c","U1820"
"Lead Backend Engineer - Deep Learning",67000,"e","U1821"
"Junior Big Data Analyst - Pricing & Forecasting (M/F/D)",NA,"g","U1822"
"Senior Onboarding Manager (m/f/d)",54000,"f","U1823"
"Lead Product Manager -  Mobile",NA,"d","U1824"
"Senior Frontend Engineer - (Remote) (m/f/d)",NA,"g","U1825"
"Lead Culture Manager - EU (M/F/D)",NA,"a","U1826"
"Lead Data Science Manager - APAC",NA,"b","U1827"
"Lead UI Designer - (Remote)",61000,"b","U1828"
"Senior Business Development Manager - EU (M/F/D)",NA,"f","U1829"
"Lead Product Owner - Checkout m/f/d",NA,"b","U1830"
"Junior Machine Learning Engineer - Supplier Financing",68000,"b","U1831"
"Junior Data Analyst - (Remote) m/f/d",52000,"b","U1832"
"Lead Brand Marketing Manager - New Ventures  m/f/d",61000,"f","U1833"
"Senior Shop Manager - New Ventures",NA,"c","U1834"
" Marketing Analyst - New Ventures ",NA,"h","U1835"
" Growth Hacker - Mobile",NA,"h","U1836"
"Junior Product Consultant - Pricing M/F/D",58000,"c","U1837"
"Junior Big Data Analyst - Pricing & Forecasting (M/F/D)",58000,"a","U1838"
"Lead Offline Marketing Manager - New Ventures  m/f/d",60000,"e","U1839"
"Junior Offline Marketing Manager",NA,"b","U1840"
"Senior Performance Marketing Manager",NA,"g","U1841"
" Business Development Manager - EU",NA,"f","U1842"
" Product Consultant - Pricing (M/F/D)",NA,"d","U1843"
"Junior Online Marketing Manager - New Ventures ",60000,"d","U1844"
"Senior Brand Marketing Manager - New Ventures ",NA,"f","U1845"
"Lead Data Consultant - Supplier Financing m/f/d",NA,"f","U1846"
"Senior Big Data Analyst - (Internal Audit) (M/F/D)",68000,"b","U1847"
"Senior Backend Developer m/f/d",NA,"a","U1848"
" Machine Learning Engineer - NLP M/F/D",NA,"d","U1849"
"Lead AI Researcher - Deep Learning",NA,"f","U1850"
"Junior Manager Innovation Lab - France (M/F/D)",NA,"a","U1851"
"Senior Product Analyst - Checkout",NA,"c","U1852"
"Lead Product / UX Engineer - Pricing",64000,"d","U1853"
"Junior Offline Marketing Manager",NA,"a","U1854"
" Growth Hacker - Mobile",NA,"c","U1855"
" Product Consultant - Pricing (M/F/D)",NA,"e","U1856"
"Senior Frontend Engineer - (Remote) (m/f/d)",NA,"c","U1857"
"Junior SEO Manager - New Ventures ",NA,"e","U1858"
" Software Developer - (Remote) (M/F/D)",66000,"f","U1859"
"Junior Manager Policy Affairs - France",NA,"h","U1860"
"Lead Product Owner - Checkout m/f/d",NA,"e","U1861"
" UI Designer m/f/d",68000,"c","U1862"
"Junior Data Analyst - (Remote) m/f/d",NA,"h","U1863"
" Marketing Analyst - New Ventures ",NA,"e","U1864"
"Lead Machine Learning Engineer - (Remote)",NA,"f","U1865"
"Junior Data Scientist - Deep Learning",NA,"f","U1866"
"Lead Marketing Analyst - New Ventures  m/f/d",NA,"d","U1867"
" Data Scientist - Supplier Financing",54000,"c","U1868"
" Onboarding Manager - New Ventures",NA,"h","U1869"
"Junior Product Consultant - Pricing M/F/D",NA,"b","U1870"
"Senior Data Analyst - Pricing Team M/F/D",NA,"b","U1871"
"Lead Machine Learning Engineer - (Remote)",60000,"e","U1872"
"Senior Culture Manager - Global Transformation",60000,"c","U1873"
"Senior Offline Marketing Manager - New Ventures  (M/F/D)",NA,"a","U1874"
